User,Rating,Restaurant_name, CO 2 Score,adjust_rating
bernie469,4,Sushiedo,0.0,4.0
Daniela123Frankfurt,5,Sushiedo,0.0,5.0
WarumNichtHier,4,Sushiedo,0.0,4.0
amai76,4,Sushiedo,0.0,4.0
Matt01x,5,Sushiedo,0.0,5.0
Daniela123Frankfurt,4,Sushiedo,0.0,4.0
Lehna,5,Sushiedo,0.0,5.0
Aymarus,4,Sushiedo,0.0,4.0
traveldawg79,4,Sushiedo,0.0,4.0
BRE-Traveller,2,Sushiedo,0.0,2.0
Dinemite,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
elli0211,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
Faimdeloup,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
ekelhafteinselaffen,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
1970bangkok,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
CPJD00,3,Nuy's Thai Imbiss Pattaya,0.0,3.0
GabyG125,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
SiljaCISV,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
Bert B,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
OliA34,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
950larsm,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
ruibok,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
Bert B,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
fabkeller,3,Nuy's Thai Imbiss Pattaya,0.0,3.0
1233452016,1,Nuy's Thai Imbiss Pattaya,0.0,1.0
fabkeller,3,Nuy's Thai Imbiss Pattaya,0.0,3.0
Bonngourmet,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
marcsV4814TH,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
lmjohnson553,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
rudirastlos,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
nimmersatt2011,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
yensww,2,Nuy's Thai Imbiss Pattaya,0.0,2.0
MichaelT41,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
christinaw267,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
HeinrichW713,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
kstuken,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
anika_und_peter,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
banvatchan,5,Nuy's Thai Imbiss Pattaya,0.0,5.0
corinap309,4,Nuy's Thai Imbiss Pattaya,0.0,4.0
maverick0858,5,Der Portugiese,0.0,5.0
JonasP1,4,Der Portugiese,0.0,4.0
Ricardo M,5,Der Portugiese,0.0,5.0
Slicer11,3,Der Portugiese,0.0,3.0
Frank t,4,Der Portugiese,0.0,4.0
87raphaelan,4,Der Portugiese,0.0,4.0
Andrea N,3,Der Portugiese,0.0,3.0
Pi E,4,Der Portugiese,0.0,4.0
FrankfurtAG,5,Der Portugiese,0.0,5.0
Michael P,4,Der Portugiese,0.0,4.0
NickSwinterthur,4,Der Portugiese,0.0,4.0
FrankfurtAG,5,Der Portugiese,0.0,5.0
TeddyMarcio,4,Der Portugiese,0.0,4.0
frax520l,5,Der Portugiese,0.0,5.0
Thomas S,5,Der Portugiese,0.0,5.0
Bankabygg,4,Der Portugiese,0.0,4.0
zappatom,5,Der Portugiese,0.0,5.0
Trebronza,4,Der Portugiese,0.0,4.0
meiermarlen,5,Der Portugiese,0.0,5.0
Strandhopper,4,Der Portugiese,0.0,4.0
419heidii,5,Der Portugiese,0.0,5.0
Energie99,2,Der Portugiese,0.0,2.0
JaimeD1515,4,Der Portugiese,0.0,4.0
Mike-am-Main,1,Der Portugiese,0.0,1.0
angelofgpinto,2,Der Portugiese,0.0,2.0
183andersp,3,Der Portugiese,0.0,3.0
rotesiri,3,Der Portugiese,0.0,3.0
598heinrichh,4,Der Portugiese,0.0,4.0
soniapaulicelli,5,Der Portugiese,0.0,5.0
soniacruz2017,5,Der Portugiese,0.0,5.0
Bonglabongla,4,Central Grill,0.0,4.0
HeinBloed,3,Central Grill,0.0,3.0
kokoru12,4,Central Grill,0.0,4.0
sternschnuppe333,5,Central Grill,0.0,5.0
bergi123,3,Central Grill,0.0,3.0
marta p,5,Central Grill,0.0,5.0
V7627SUdeborahm,1,Central Grill,0.0,1.0
Anette S,4,Central Grill,0.0,4.0
Gangan P,5,Central Grill,0.0,5.0
RWandSW,2,Central Grill,0.0,2.0
GreggMR,5,Central Grill,0.0,5.0
musicmyd,3,Central Grill,0.0,3.0
Kader E,1,Central Grill,0.0,1.0
GoukiI,5,Central Grill,0.0,5.0
Merlina,4,Central Grill,0.0,4.0
SalsabilS22,5,Central Grill,0.0,5.0
CaeciliaI,4,Central Grill,0.0,4.0
topft,5,Central Grill,0.0,5.0
GozdeSa,5,Central Grill,0.0,5.0
800piah,4,Central Grill,0.0,4.0
uklarka,4,Central Grill,0.0,4.0
MGTravel75,4,Central Grill,0.0,4.0
Ahmet K,1,Central Grill,0.0,1.0
DrSnuggels82,4,Central Grill,0.0,4.0
ay2015ay,4,Central Grill,0.0,4.0
Ehsiii,3,Central Grill,0.0,3.0
schlattre,5,Central Grill,0.0,5.0
um_naoki,4,Central Grill,0.0,4.0
ffeverywhere,3,Central Grill,0.0,3.0
muslim75,4,Central Grill,0.0,4.0
cema358,3,Central Grill,0.0,3.0
GourmetKenner1981,4,Central Grill,0.0,4.0
HlyMnky,5,Central Grill,0.0,5.0
987feyyaz_,5,Central Grill,0.0,5.0
Arto375,5,Central Grill,0.0,5.0
Punz1991,5,Central Grill,0.0,5.0
StrippeFfM,5,Central Grill,0.0,5.0
anonimousOnfire,3,Central Grill,0.0,3.0
small_blure,5,Central Grill,0.0,5.0
Volkan A,5,Central Grill,0.0,5.0
Companion810601,4,Central Grill,0.0,4.0
ay2015ay,4,Central Grill,0.0,4.0
Suphi B,5,Central Grill,0.0,5.0
Daniel C,4,Central Grill,0.0,4.0
kantvx,2,Central Grill,0.0,2.0
TripGar,4,Central Grill,0.0,4.0
Florentina V,4,Central Grill,0.0,4.0
himmelblau21,5,Central Grill,0.0,5.0
675aleksv,5,Central Grill,0.0,5.0
Hadruf,4,Central Grill,0.0,4.0
s1nvv,3,Tatie Food & Drinks,0.0,3.0
842gabyf,5,Tatie Food & Drinks,0.0,5.0
aaribo,4,Tatie Food & Drinks,0.0,4.0
SapitriA,5,Tatie Food & Drinks,0.0,5.0
stuartdNewburyUk,4,Tatie Food & Drinks,0.0,4.0
Hichem H,4,Tatie Food & Drinks,0.0,4.0
waynep747,5,Tatie Food & Drinks,0.0,5.0
CPJD00,4,Tatie Food & Drinks,0.0,4.0
823j_rgenp,4,Tatie Food & Drinks,0.0,4.0
fatiha215,3,Tatie Food & Drinks,0.0,3.0
Liz_Luca,3,Tatie Food & Drinks,0.0,3.0
Marcel A,5,Tatie Food & Drinks,0.0,5.0
mohammadh906,5,Tatie Food & Drinks,0.0,5.0
trainman2017,4,Tatie Food & Drinks,0.0,4.0
andreasdZ86YT,5,Tatie Food & Drinks,0.0,5.0
Zhinia,5,Tatie Food & Drinks,0.0,5.0
Cruiser696502,2,Tatie Food & Drinks,0.0,2.0
erwinn150,5,Tatie Food & Drinks,0.0,5.0
Atif H,5,Tatie Food & Drinks,0.0,5.0
Samurai1981,5,Tatie Food & Drinks,0.0,5.0
MONAEM A,4,Tatie Food & Drinks,0.0,4.0
M12342016,5,Tatie Food & Drinks,0.0,5.0
95evaj,5,Tatie Food & Drinks,0.0,5.0
Soufiane E,5,Tatie Food & Drinks,0.0,5.0
A5977JCdiegoc,2,Tatie Food & Drinks,0.0,2.0
JoiceBernardo,4,Tatie Food & Drinks,0.0,4.0
soukainai2015,5,Tatie Food & Drinks,0.0,5.0
C4roGuti3rr3z,4,Tatie Food & Drinks,0.0,4.0
rlffrnk,4,Tatie Food & Drinks,0.0,4.0
newgrange,4,Tatie Food & Drinks,0.0,4.0
MarioACastro-Rojas,3,Tatie Food & Drinks,0.0,3.0
stefansX3320KC,4,Tatie Food & Drinks,0.0,4.0
Eliane M,5,Tatie Food & Drinks,0.0,5.0
Danusio G,5,Tatie Food & Drinks,0.0,5.0
nadikocht123,5,Tatie Food & Drinks,0.0,5.0
SommerJunge,5,Tatie Food & Drinks,0.0,5.0
chi_lolita,3,Tatie Food & Drinks,0.0,3.0
FJavier2013,4,Tatie Food & Drinks,0.0,4.0
Heliyacht,4,Tatie Food & Drinks,0.0,4.0
RustomP,5,Tatie Food & Drinks,0.0,5.0
freeadvice504,5,Tatie Food & Drinks,0.0,5.0
tulipan2015,1,Tatie Food & Drinks,0.0,1.0
Morten N,5,Tatie Food & Drinks,0.0,5.0
Kiss72,4,Tatie Food & Drinks,0.0,4.0
mx100,4,Tatie Food & Drinks,0.0,4.0
Stefanie R,1,Indigo Indian Restaurant,0.0,1.0
674sabrinar,5,Indigo Indian Restaurant,0.0,5.0
thomaskH8889CM,4,Indigo Indian Restaurant,0.0,4.0
N_zim123,1,Indigo Indian Restaurant,0.0,1.0
Bhupendra J,5,Indigo Indian Restaurant,0.0,5.0
pavlogor78,5,Indigo Indian Restaurant,0.0,5.0
26july,1,Indigo Indian Restaurant,0.0,1.0
577timp,4,Indigo Indian Restaurant,0.0,4.0
thomasfzh,4,Indigo Indian Restaurant,0.0,4.0
MichaelGFrankfurt,4,Indigo Indian Restaurant,0.0,4.0
Louise40,1,Indigo Indian Restaurant,0.0,1.0
siniik1,5,Indigo Indian Restaurant,0.0,5.0
woody2shoe,5,Indigo Indian Restaurant,0.0,5.0
Nakota1,5,Indigo Indian Restaurant,0.0,5.0
Castledoc,4,Indigo Indian Restaurant,0.0,4.0
Wanderlushhhh,4,Indigo Indian Restaurant,0.0,4.0
TAIN2013,4,Indigo Indian Restaurant,0.0,4.0
Grauerpanther04,4,Indigo Indian Restaurant,0.0,4.0
Tom A,3,Indigo Indian Restaurant,0.0,3.0
FrankW_170863,4,Indigo Indian Restaurant,0.0,4.0
Kritik_Mittelhessen,5,Indigo Indian Restaurant,0.0,5.0
Chris181969,5,Indigo Indian Restaurant,0.0,5.0
BigBo77,4,Indigo Indian Restaurant,0.0,4.0
priyank m,1,Indigo Indian Restaurant,0.0,1.0
gitarrguran,5,Indigo Indian Restaurant,0.0,5.0
Neha M,5,Indigo Indian Restaurant,0.0,5.0
923raviv,5,Indigo Indian Restaurant,0.0,5.0
wizadofwas,3,Indigo Indian Restaurant,0.0,3.0
Fearless60826195682,5,Indigo Indian Restaurant,0.0,5.0
Luko2015,5,Indigo Indian Restaurant,0.0,5.0
HelenaSuomi,4,Indigo Indian Restaurant,0.0,4.0
traveller11324,5,Indigo Indian Restaurant,0.0,5.0
Kashif475,4,Indigo Indian Restaurant,0.0,4.0
AmaliBai,5,Indigo Indian Restaurant,0.0,5.0
tdowney98,3,Indigo Indian Restaurant,0.0,3.0
BenFfm81,4,Indigo Indian Restaurant,0.0,4.0
GourmetTester84,1,Indigo Indian Restaurant,0.0,1.0
kakankanel,1,Indigo Indian Restaurant,0.0,1.0
rk020455,2,Indigo Indian Restaurant,0.0,2.0
Owsian,4,Indigo Indian Restaurant,0.0,4.0
Liskeur,4,Indigo Indian Restaurant,0.0,4.0
998atanasn,1,Indigo Indian Restaurant,0.0,1.0
rlffrnk,5,Indigo Indian Restaurant,0.0,5.0
chennai12015,3,Indigo Indian Restaurant,0.0,3.0
Piswig,5,Indigo Indian Restaurant,0.0,5.0
ay2015ay,4,Indigo Indian Restaurant,0.0,4.0
BhavikaaT,5,Indigo Indian Restaurant,0.0,5.0
KatieL3174,3,Indigo Indian Restaurant,0.0,3.0
nicolaharg,5,Indigo Indian Restaurant,0.0,5.0
xoc11,4,Indigo Indian Restaurant,0.0,4.0
saschab2014,5,Indigo Indian Restaurant,0.0,5.0
Prashant73,4,Indigo Indian Restaurant,0.0,4.0
292rashaa,3,Indigo Indian Restaurant,0.0,3.0
Punit29,4,Indigo Indian Restaurant,0.0,4.0
tasja e,1,Indigo Indian Restaurant,0.0,1.0
Sonnenblume678,2,Indigo Indian Restaurant,0.0,2.0
Baerenstark63,5,Indigo Indian Restaurant,0.0,5.0
Mafilas,3,Indigo Indian Restaurant,0.0,3.0
ggkekas,4,Indigo Indian Restaurant,0.0,4.0
414AC,3,Indigo Indian Restaurant,0.0,3.0
Chrissi1688,5,Indigo Indian Restaurant,0.0,5.0
Alfio19870000,5,Indigo Indian Restaurant,0.0,5.0
_markbay_89,4,Indigo Indian Restaurant,0.0,4.0
EmreA6291,5,Indigo Indian Restaurant,0.0,5.0
priyad2014,2,Indigo Indian Restaurant,0.0,2.0
Penguindenise,4,Indigo Indian Restaurant,0.0,4.0
Egara007,5,Indigo Indian Restaurant,0.0,5.0
maeriou,3,Indigo Indian Restaurant,0.0,3.0
virentodi,4,Indigo Indian Restaurant,0.0,4.0
iankur,5,Indigo Indian Restaurant,0.0,5.0
translate,4,Indigo Indian Restaurant,0.0,4.0
BDPharma,3,Indigo Indian Restaurant,0.0,3.0
angela_koro,5,Indigo Indian Restaurant,0.0,5.0
seahow,4,Indigo Indian Restaurant,0.0,4.0
Carmenw2,5,Indigo Indian Restaurant,0.0,5.0
Christian_Gaertner,4,Indigo Indian Restaurant,0.0,4.0
Happy Traveller G,4,Indigo Indian Restaurant,0.0,4.0
Sanjay L,5,Indigo Indian Restaurant,0.0,5.0
BundT,4,Indigo Indian Restaurant,0.0,4.0
Pinocchio72,4,Indigo Indian Restaurant,0.0,4.0
Lehrermutti,4,Indigo Indian Restaurant,0.0,4.0
DerSuperReiser,4,Indigo Indian Restaurant,0.0,4.0
RehaLee,5,Indigo Indian Restaurant,0.0,5.0
anwalt1,4,Indigo Indian Restaurant,0.0,4.0
Mothar,4,Indigo Indian Restaurant,0.0,4.0
josh-angel,3,Indigo Indian Restaurant,0.0,3.0
V1734QKroyr,5,Saravini,0.0,5.0
Ralflooks72,1,Saravini,0.0,1.0
pierrehenril2020,1,Saravini,0.0,1.0
andreiviorela,1,Saravini,0.0,1.0
YvonnealiasWusel,4,Saravini,0.0,4.0
DJBBrackley_UK,5,Saravini,0.0,5.0
jenniferk514,4,Saravini,0.0,4.0
benjamincraane,5,Saravini,0.0,5.0
ninamfr,5,Saravini,0.0,5.0
Alisa L,5,Saravini,0.0,5.0
Litzirueti,4,Saravini,0.0,4.0
pscovy,3,Saravini,0.0,3.0
massipier,1,Saravini,0.0,1.0
digitalmax,5,Saravini,0.0,5.0
agnie79,1,Saravini,0.0,1.0
Kenken587,4,Saravini,0.0,4.0
Zoe D,4,Saravini,0.0,4.0
Leonardo G,1,Saravini,0.0,1.0
Andreas W,5,Saravini,0.0,5.0
tobiash399,2,Saravini,0.0,2.0
Elodie C,4,Saravini,0.0,4.0
Kudrun,4,Saravini,0.0,4.0
E1072XSpaolog,4,Saravini,0.0,4.0
RamsiSras,5,Saravini,0.0,5.0
Neugiernase,4,Saravini,0.0,4.0
733chr,4,Saravini,0.0,4.0
kauka_m2018,3,Saravini,0.0,3.0
abrue2017,5,Saravini,0.0,5.0
peterrichardp2018,5,Saravini,0.0,5.0
Stephan G,1,Saravini,0.0,1.0
aaribo,5,Saravini,0.0,5.0
Ralf F,5,Saravini,0.0,5.0
peterrrrr12856549358,5,Saravini,0.0,5.0
floraZ8646VV,1,Saravini,0.0,1.0
LULU23041984,5,Saravini,0.0,5.0
Don S,5,Saravini,0.0,5.0
Q228LRleonardop,5,Saravini,0.0,5.0
bergstoi,5,Saravini,0.0,5.0
Go751592,5,Saravini,0.0,5.0
sarah l,5,Saravini,0.0,5.0
Tonirod1,4,Saravini,0.0,4.0
karlheinz4eva,5,Saravini,0.0,5.0
RalphKo,5,Saravini,0.0,5.0
NorbertS4,4,Saravini,0.0,4.0
Jayensh,3,Saravini,0.0,3.0
Gluca069,4,Saravini,0.0,4.0
neilw1965,5,Saravini,0.0,5.0
Rasa R,5,Saravini,0.0,5.0
Gaper18,4,Saravini,0.0,4.0
savi_brown,5,Saravini,0.0,5.0
Haui72,1,Saravini,0.0,1.0
Joachim B,5,Saravini,0.0,5.0
BrianQ20,5,Saravini,0.0,5.0
sabineawerkow,1,Saravini,0.0,1.0
CallPat,3,Saravini,0.0,3.0
KlausRMarx,4,Saravini,0.0,4.0
Cissi208,5,Saravini,0.0,5.0
kaim558,4,Saravini,0.0,4.0
Racky0803,5,Saravini,0.0,5.0
Oliver S,4,Saravini,0.0,4.0
alexspoon,5,Saravini,0.0,5.0
ob761921,4,Saravini,0.0,4.0
juliasQ478OW,5,Saravini,0.0,5.0
MrJohnBoy82,4,Saravini,0.0,4.0
georgt76,4,Saravini,0.0,4.0
22Passenger22,3,Saravini,0.0,3.0
Saba K,4,Saravini,0.0,4.0
ahmet g,5,Saravini,0.0,5.0
jimmyfratos,4,Saravini,0.0,4.0
dsanch15,5,Saravini,0.0,5.0
athena0605,5,Saravini,0.0,5.0
scaccio75,4,Saravini,0.0,4.0
SaluteEC,4,Saravini,0.0,4.0
456haukek,4,Saravini,0.0,4.0
Fabrizioele,3,Saravini,0.0,3.0
Laventil,4,Saravini,0.0,4.0
aaribo,4,Saravini,0.0,4.0
NorbertS4,5,Saravini,0.0,5.0
Renate B,5,Saravini,0.0,5.0
Chatinho,1,Saravini,0.0,1.0
Johannes B,2,Saravini,0.0,2.0
NorbertS4,5,Saravini,0.0,5.0
carpetbowler,4,Saravini,0.0,4.0
Mathilde_T612,4,Saravini,0.0,4.0
EricL248,5,Saravini,0.0,5.0
tomeporto34,5,Depot 1899,0.0,5.0
Hans-Joachim M,4,Depot 1899,0.0,4.0
Hannelore1991,5,Depot 1899,0.0,5.0
amandalQ8161RJ,3,Depot 1899,0.0,3.0
785klausd,2,Depot 1899,0.0,2.0
frankbJ5301EK,3,Depot 1899,0.0,3.0
andrealH7666CF,5,Depot 1899,0.0,5.0
176kathrinb,1,Depot 1899,0.0,1.0
johannak475,2,Depot 1899,0.0,2.0
MTLeeStyle,4,Depot 1899,0.0,4.0
Staedtereisende7,2,Depot 1899,0.0,2.0
Porsche911SC,2,Depot 1899,0.0,2.0
gmsorg,5,Depot 1899,0.0,5.0
Andreas F,3,Depot 1899,0.0,3.0
dieNachbarin,3,Depot 1899,0.0,3.0
heldermanuelsilva,4,Depot 1899,0.0,4.0
Gracia S,1,Depot 1899,0.0,1.0
DruckerUli,2,Depot 1899,0.0,2.0
Schnudelchen,5,Depot 1899,0.0,5.0
melaniezet,1,Depot 1899,0.0,1.0
Dieter R,5,Depot 1899,0.0,5.0
JochenHertweck,2,Depot 1899,0.0,2.0
Anvalux,4,Depot 1899,0.0,4.0
Дмитрий К,3,Depot 1899,0.0,3.0
beermartin,4,Depot 1899,0.0,4.0
andreashY6240DQ,4,Depot 1899,0.0,4.0
franksW4108DL,4,Depot 1899,0.0,4.0
jsky63,4,Depot 1899,0.0,4.0
Teoman79,5,Depot 1899,0.0,5.0
Kerstin M,2,Depot 1899,0.0,2.0
stefanm677,1,Depot 1899,0.0,1.0
togotravel,5,Depot 1899,0.0,5.0
Hamishtraveler,2,Depot 1899,0.0,2.0
Immelschein,5,Depot 1899,0.0,5.0
FrauBseit2018,1,Depot 1899,0.0,1.0
karimmaarouf,4,Depot 1899,0.0,4.0
cwinderling6,3,Depot 1899,0.0,3.0
Christoph_Hinte,4,Depot 1899,0.0,4.0
Tekstaa,5,Depot 1899,0.0,5.0
MrSal2002,2,Depot 1899,0.0,2.0
Chouchou1956,2,Depot 1899,0.0,2.0
AleF_23,2,Depot 1899,0.0,2.0
Silberbaum,4,Depot 1899,0.0,4.0
Alendavorovic,5,Depot 1899,0.0,5.0
tamaymo,5,Depot 1899,0.0,5.0
Fra_Venice,1,Depot 1899,0.0,1.0
paulakod18,4,Depot 1899,0.0,4.0
Rudiger F,5,Depot 1899,0.0,5.0
Sandrasweet,3,Depot 1899,0.0,3.0
florism376,2,Depot 1899,0.0,2.0
Hocico,3,Depot 1899,0.0,3.0
Petethefreeze,1,Depot 1899,0.0,1.0
Dimitris T,4,Depot 1899,0.0,4.0
293neilk,5,Depot 1899,0.0,5.0
Schnickschnack1901,4,Depot 1899,0.0,4.0
Bankabygg,3,Depot 1899,0.0,3.0
ton302,3,Depot 1899,0.0,3.0
Miguelalvesferreira,3,Depot 1899,0.0,3.0
Kassandra3012,4,Depot 1899,0.0,4.0
Gabriele A,3,Depot 1899,0.0,3.0
Jacopo B,4,Depot 1899,0.0,4.0
violka12018,5,Depot 1899,0.0,5.0
valentinamL2724ND,4,Depot 1899,0.0,4.0
Franziska W,4,Depot 1899,0.0,4.0
W10andtheworld,2,Depot 1899,0.0,2.0
Eugenius1984,5,Depot 1899,0.0,5.0
Honeypie78,5,Depot 1899,0.0,5.0
NasMaj,5,Depot 1899,0.0,5.0
CyD_es,4,Depot 1899,0.0,4.0
IGW187351,4,Depot 1899,0.0,4.0
marcovT1388IB,4,Depot 1899,0.0,4.0
Sophia B,5,Depot 1899,0.0,5.0
MollyMonchaya,5,Depot 1899,0.0,5.0
C Z,4,Depot 1899,0.0,4.0
Rudi_Ewert,3,Depot 1899,0.0,3.0
DuniyaMutthiMein,4,Depot 1899,0.0,4.0
Bjoern K,4,Depot 1899,0.0,4.0
Jerome T,3,Depot 1899,0.0,3.0
LDA380,4,Depot 1899,0.0,4.0
G919AX_,4,Depot 1899,0.0,4.0
IanT701,3,Depot 1899,0.0,3.0
Ruiflavio,5,Depot 1899,0.0,5.0
Pierre C,2,Depot 1899,0.0,2.0
Nadini069,1,Depot 1899,0.0,1.0
simonyuen217,4,Depot 1899,0.0,4.0
Chikuwa_Daimyojin_Z,5,Depot 1899,0.0,5.0
giampi16Colle,4,Depot 1899,0.0,4.0
jennygG2441IB,3,Depot 1899,0.0,3.0
catherinesB52,5,Depot 1899,0.0,5.0
nicolads74,3,Depot 1899,0.0,3.0
Pal S,3,Depot 1899,0.0,3.0
leopoldmoormann,4,Depot 1899,0.0,4.0
Silvio W,4,Depot 1899,0.0,4.0
IvanFuruya,4,Depot 1899,0.0,4.0
axela205,4,Depot 1899,0.0,4.0
wolfgangb121,5,Depot 1899,0.0,5.0
20corinna16,5,Depot 1899,0.0,5.0
Franz D,3,Depot 1899,0.0,3.0
Simkrei,5,Depot 1899,0.0,5.0
BRKTRM,2,Depot 1899,0.0,2.0
Porsche911SC,5,Depot 1899,0.0,5.0
Reisekaiser2,4,Depot 1899,0.0,4.0
973katrins,5,Depot 1899,0.0,5.0
HA_Muelle,4,Depot 1899,0.0,4.0
annenaumann,5,Depot 1899,0.0,5.0
VTcaliman,5,Depot 1899,0.0,5.0
9Achim9,4,Depot 1899,0.0,4.0
RWSII,3,Depot 1899,0.0,3.0
Alessio P,4,Depot 1899,0.0,4.0
714tobiasb,1,Depot 1899,0.0,1.0
Arnd B,5,Depot 1899,0.0,5.0
Marion B,4,Depot 1899,0.0,4.0
Zoya A,4,Depot 1899,0.0,4.0
SGE92,3,Depot 1899,0.0,3.0
GF76_1801,5,Depot 1899,0.0,5.0
Belgianbun1807,4,Depot 1899,0.0,4.0
FERLA74,5,Depot 1899,0.0,5.0
ivob365,4,Depot 1899,0.0,4.0
ThiagoL158,4,Depot 1899,0.0,4.0
387christophk,2,Depot 1899,0.0,2.0
609simonep,4,Depot 1899,0.0,4.0
Wanderer637712,2,Depot 1899,0.0,2.0
Kate_Zu,4,Depot 1899,0.0,4.0
Mala30ffm,4,Depot 1899,0.0,4.0
Indiagolf,5,Depot 1899,0.0,5.0
MSCHEPERS,4,Depot 1899,0.0,4.0
eltviller,3,Depot 1899,0.0,3.0
bnckf,4,Depot 1899,0.0,4.0
serdark74,4,Depot 1899,0.0,4.0
Fouzia N,4,Depot 1899,0.0,4.0
HutchinLA,4,Depot 1899,0.0,4.0
Reisefieberin,1,Depot 1899,0.0,1.0
Karl-Guenter K,3,Depot 1899,0.0,3.0
LizzyFrankfurt,2,Depot 1899,0.0,2.0
Margesa,3,Depot 1899,0.0,3.0
abfurlan,5,Depot 1899,0.0,5.0
wuenschmirwas,4,Depot 1899,0.0,4.0
Alex J,5,Depot 1899,0.0,5.0
620lisbethk,3,Depot 1899,0.0,3.0
E Z,3,Depot 1899,0.0,3.0
Pukkio,5,Depot 1899,0.0,5.0
danieloc818,3,Depot 1899,0.0,3.0
John W,5,Depot 1899,0.0,5.0
FR02JDR,5,Depot 1899,0.0,5.0
carlof707,1,Depot 1899,0.0,1.0
atulbutte,4,Depot 1899,0.0,4.0
matthiass431,4,Depot 1899,0.0,4.0
Miguel L,4,Depot 1899,0.0,4.0
alessandro m,3,Depot 1899,0.0,3.0
763evaw,4,Depot 1899,0.0,4.0
Valern6,3,Depot 1899,0.0,3.0
Ekaterina_Ts2013,5,Depot 1899,0.0,5.0
Gabriele P,3,Depot 1899,0.0,3.0
espoirist,5,Depot 1899,0.0,5.0
Kischu,4,Depot 1899,0.0,4.0
Ingeborg B,5,Depot 1899,0.0,5.0
emunem,4,Depot 1899,0.0,4.0
mkhfrankfurt2013,3,Depot 1899,0.0,3.0
Tglant,5,Depot 1899,0.0,5.0
Arakawashakomae,5,Depot 1899,0.0,5.0
aperezdi,3,Depot 1899,0.0,3.0
879justinw,4,Depot 1899,0.0,4.0
498dirkp,1,Depot 1899,0.0,1.0
Klaus  F,1,Depot 1899,0.0,1.0
Hanna N,1,Depot 1899,0.0,1.0
viewbs,2,Depot 1899,0.0,2.0
Manon B,3,Depot 1899,0.0,3.0
Alex F,1,Depot 1899,0.0,1.0
63patriziat,3,Depot 1899,0.0,3.0
TomMichaela,5,Depot 1899,0.0,5.0
richardmV4217UP,2,Depot 1899,0.0,2.0
steph70806,3,Depot 1899,0.0,3.0
Stephan56,4,Depot 1899,0.0,4.0
eatgosee,3,Depot 1899,0.0,3.0
MartinSch,3,Depot 1899,0.0,3.0
Mararti,3,Depot 1899,0.0,3.0
JanR818,3,Depot 1899,0.0,3.0
Wolfgang V,4,Depot 1899,0.0,4.0
RupertFFM,3,Depot 1899,0.0,3.0
GrezzoTN,4,Depot 1899,0.0,4.0
Ken783,5,Depot 1899,0.0,5.0
Jean-Marc K,4,Depot 1899,0.0,4.0
Krisztina V,4,Depot 1899,0.0,4.0
Dabzzz,4,Depot 1899,0.0,4.0
Martin S,2,Depot 1899,0.0,2.0
Tanqueray03,2,Depot 1899,0.0,2.0
Sakarah,3,Depot 1899,0.0,3.0
Thomas Z,3,Depot 1899,0.0,3.0
uwisser,4,Depot 1899,0.0,4.0
Avissurtout,1,Depot 1899,0.0,1.0
Metzgermeister,3,Depot 1899,0.0,3.0
LeGue,3,Depot 1899,0.0,3.0
Martin S,3,Depot 1899,0.0,3.0
Julia G,3,Depot 1899,0.0,3.0
KOSpilker,4,Depot 1899,0.0,4.0
Daisy0207,3,Depot 1899,0.0,3.0
Ingrid04,2,Depot 1899,0.0,2.0
arisiasi,3,Depot 1899,0.0,3.0
Mantino,2,Depot 1899,0.0,2.0
BOAK682,2,Depot 1899,0.0,2.0
elefant1,1,Depot 1899,0.0,1.0
Reise-Profi,4,Depot 1899,0.0,4.0
A4K100,3,Depot 1899,0.0,3.0
EvergreenTerrace,4,Depot 1899,0.0,4.0
tominffm,3,Depot 1899,0.0,3.0
limehouse_duke,2,Depot 1899,0.0,2.0
Terminal3,5,Depot 1899,0.0,5.0
TaraLoverofFood,5,Depot 1899,0.0,5.0
bockylaw,4,Depot 1899,0.0,4.0
DieterL_10,4,Depot 1899,0.0,4.0
bene2,5,Depot 1899,0.0,5.0
718skz,5,A Casa Lamian,0.0,5.0
75barbar,3,A Casa Lamian,0.0,3.0
LMitch8,5,A Casa Lamian,0.0,5.0
Poochie80,5,A Casa Lamian,0.0,5.0
